author_id,outbound_msgs,inbound_msgs
119290,0,1
119292,0,1
119294,0,1
119295,0,1
119296,0,1
119297,0,1
119298,0,1
119300,0,1
119302,0,1
119306,0,1
119307,0,1
119309,0,1
119312,0,1
119317,0,1
119320,0,1
119321,0,1
119322,0,1
119323,0,1
119325,0,1
119326,0,1
119327,0,1
119328,0,1
119329,0,1
119330,0,1
119331,0,1
119334,0,1
119336,0,1
119337,0,1
119338,0,1
119339,0,1
119343,0,1
119344,0,1
119345,0,1
119346,0,1
119348,0,1
119349,0,1
119350,0,1
119353,0,1
119354,0,1
119357,0,1
119359,0,1
119360,0,1
119361,0,1
119362,0,1
119364,0,1
119365,0,1
119367,0,1
119368,0,1
119369,0,1
119371,0,1
119372,0,1
119376,0,1
119379,0,1
119380,0,1
119383,0,1
119387,0,1
119389,0,1
119390,0,1
119391,0,1
119392,0,1
119393,0,1
119395,0,1
119396,0,1
119397,0,1
119398,0,1
119399,0,1
119400,0,1
119402,0,1
119404,0,1
119406,0,1
119407,0,1
119408,0,1
119409,0,1
119411,0,1
119413,0,1
119414,0,1
119415,0,1
119416,0,1
119418,0,1
119419,0,1
119422,0,1
119423,0,1
119424,0,1
119428,0,1
119435,0,1
119436,0,1
119440,0,1
119441,0,1
119443,0,1
119445,0,1
119448,0,1
119450,0,1
119453,0,1
119455,0,1
119457,0,1
119458,0,1
119466,0,1
119469,0,1
119470,0,1
119471,0,1
119472,0,1
119474,0,1
119475,0,1
119476,0,1
119478,0,1
119480,0,1
119485,0,1
119487,0,1
119489,0,1
119493,0,1
119494,0,1
119496,0,1
119499,0,1
119501,0,1
119505,0,1
119506,0,1
119509,0,1
119512,0,1
119515,0,1
119517,0,1
119521,0,1
119522,0,1
119524,0,1
119525,0,1
119527,0,1
119530,0,1
119531,0,1
119532,0,1
119537,0,1
119539,0,1
119540,0,1
119541,0,1
119542,0,1
119543,0,1
119544,0,1
119545,0,1
119547,0,1
119548,0,1
119549,0,1
119550,0,1
119552,0,1
119553,0,1
119555,0,1
119560,0,1
119561,0,1
119565,0,1
119566,0,1
119567,0,1
119570,0,1
119571,0,1
119573,0,1
119576,0,1
119577,0,1
119579,0,1
119580,0,1
119581,0,1
119582,0,1
119585,0,1
119596,0,1
119600,0,1
119601,0,1
119602,0,1
119605,0,1
119606,0,1
119608,0,1
119609,0,1
119610,0,1
119611,0,1
119614,0,1
119618,0,1
119619,0,1
119623,0,1
119626,0,1
119630,0,1
119633,0,1
119634,0,1
119635,0,1
119636,0,1
119637,0,1
119638,0,1
119641,0,1
119642,0,1
119644,0,1
119646,0,1
119647,0,1
119649,0,1
119650,0,1
119651,0,1
119653,0,1
119654,0,1
119655,0,1
119656,0,1
119657,0,1
119659,0,1
119661,0,1
119663,0,1
119665,0,1
119666,0,1
119667,0,1
119670,0,1
119671,0,1
119673,0,1
119674,0,1
119677,0,1
119678,0,1
119680,0,1
119681,0,1
119682,0,1
119683,0,1
119684,0,1
119685,0,1
119688,0,1
119690,0,1
119691,0,1
119693,0,1
119696,0,1
119699,0,1
119704,0,1
119705,0,1
119706,0,1
119707,0,1
119710,0,1
119712,0,1
119713,0,1
119714,0,1
119715,0,1
119716,0,1
119717,0,1
119718,0,1
119719,0,1
119721,0,1
119723,0,1
119725,0,1
119728,0,1
119730,0,1
119732,0,1
119733,0,1
119734,0,1
119739,0,1
119741,0,1
119742,0,1
119743,0,1
119745,0,1
119746,0,1
119748,0,1
119750,0,1
119752,0,1
119753,0,1
119755,0,1
119756,0,1
119758,0,1
119759,0,1
119763,0,1
119765,0,1
119766,0,1
119767,0,1
119779,0,1
119780,0,1
119781,0,1
119783,0,1
119786,0,1
119787,0,1
119792,0,1
119795,0,1
119797,0,1
119800,0,1
119801,0,1
119802,0,1
119803,0,1
119804,0,1
119805,0,1
119806,0,1
119807,0,1
119809,0,1
119810,0,1
119812,0,1
119813,0,1
119814,0,1
119815,0,1
119816,0,1
119818,0,1
119819,0,1
119823,0,1
119825,0,1
119827,0,1
119828,0,1
119830,0,1
119831,0,1
119832,0,1
119833,0,1
119834,0,1
119835,0,1
119838,0,1
119839,0,1
119841,0,1
119842,0,1
119845,0,1
119847,0,1
119848,0,1
119849,0,1
119850,0,1
119851,0,1
119852,0,1
119853,0,1
119854,0,1
119856,0,1
119858,0,1
119859,0,1
119860,0,1
119864,0,1
119865,0,1
119866,0,1
119868,0,1
119869,0,1
119870,0,1
119871,0,1
119873,0,1
119878,0,1
119880,0,1
119881,0,1
119882,0,1
119885,0,1
119887,0,1
119890,0,1
119894,0,1
119895,0,1
119896,0,1
119897,0,1
119901,0,1
119905,0,1
119909,0,1
119913,0,1
119914,0,1
119916,0,1
119918,0,1
119919,0,1
119920,0,1
119921,0,1
119922,0,1
119923,0,1
119925,0,1
119926,0,1
119927,0,1
119928,0,1
119929,0,1
119930,0,1
119932,0,1
119933,0,1
119937,0,1
119938,0,1
119946,0,1
119948,0,1
119949,0,1
119951,0,1
119954,0,1
119955,0,1
119957,0,1
119958,0,1
119960,0,1
119963,0,1
119964,0,1
119966,0,1
119967,0,1
119968,0,1
119971,0,1
119972,0,1
119975,0,1
119976,0,1
119980,0,1
119981,0,1
119982,0,1
119985,0,1
119988,0,1
119989,0,1
119990,0,1
119992,0,1
119993,0,1
119994,0,1
119996,0,1
119997,0,1
120000,0,1
120002,0,1
120004,0,1
120006,0,1
120008,0,1
120009,0,1
120010,0,1
120017,0,1
120018,0,1
120019,0,1
120022,0,1
120023,0,1
120024,0,1
120027,0,1
120028,0,1
120029,0,1
120031,0,1
120038,0,1
120041,0,1
120043,0,1
120044,0,1
120045,0,1
120046,0,1
120050,0,1
120051,0,1
120053,0,1
120056,0,1
120058,0,1
120059,0,1
120060,0,1
120061,0,1
120062,0,1
120063,0,1
120065,0,1
120067,0,1
120069,0,1
120074,0,1
120075,0,1
120076,0,1
120077,0,1
120079,0,1
120080,0,1
120081,0,1
120087,0,1
120089,0,1
120091,0,1
120096,0,1
120097,0,1
120099,0,1
120100,0,1
120102,0,1
120103,0,1
120105,0,1
120106,0,1
120109,0,1
120110,0,1
120111,0,1
120112,0,1
120115,0,1
120118,0,1
120119,0,1
120120,0,1
120121,0,1
120122,0,1
120123,0,1
120124,0,1
120127,0,1
120129,0,1
120131,0,1
120132,0,1
120133,0,1
120135,0,1
120137,0,1
120140,0,1
120141,0,1
120143,0,1
120144,0,1
120145,0,1
120146,0,1
120147,0,1
120151,0,1
120158,0,1
120159,0,1
120161,0,1
120162,0,1
120163,0,1
120164,0,1
120165,0,1
120168,0,1
120170,0,1
120172,0,1
120178,0,1
120179,0,1
120181,0,1
120182,0,1
120183,0,1
120185,0,1
120186,0,1
120187,0,1
120188,0,1
120190,0,1
120191,0,1
120192,0,1
120193,0,1
120195,0,1
120196,0,1
120198,0,1
120202,0,1
120204,0,1
120207,0,1
120209,0,1
120214,0,1
120217,0,1
120218,0,1
120220,0,1
120221,0,1
120222,0,1
120223,0,1
120226,0,1
120235,0,1
120236,0,1
120237,0,1
120238,0,1
120239,0,1
120244,0,1
120252,0,1
120253,0,1
120255,0,1
120256,0,1
120257,0,1
120266,0,1
120269,0,1
120270,0,1
120271,0,1
120273,0,1
120274,0,1
120276,0,1
120277,0,1
120280,0,1
120283,0,1
120285,0,1
120288,0,1
120296,0,1
120299,0,1
120300,0,1
120301,0,1
120303,0,1
120306,0,1
120307,0,1
120310,0,1
120311,0,1
120312,0,1
120323,0,1
120326,0,1
120331,0,1
120332,0,1
120333,0,1
120334,0,1
120335,0,1
120336,0,1
120337,0,1
120340,0,1
120342,0,1
120343,0,1
120344,0,1
120346,0,1
120348,0,1
120351,0,1
120352,0,1
120354,0,1
120356,0,1
120359,0,1
120360,0,1
120363,0,1
120368,0,1
120370,0,1
120375,0,1
120376,0,1
120377,0,1
120378,0,1
120380,0,1
120381,0,1
120382,0,1
120383,0,1
120385,0,1
120386,0,1
120387,0,1
120388,0,1
120389,0,1
120390,0,1
120391,0,1
120392,0,1
120397,0,1
120400,0,1
120405,0,1
120406,0,1
120409,0,1
120413,0,1
120414,0,1
120417,0,1
120418,0,1
120419,0,1
120420,0,1
120421,0,1
120423,0,1
120426,0,1
120428,0,1
120432,0,1
120435,0,1
120437,0,1
120439,0,1
120442,0,1
120447,0,1
120450,0,1
120452,0,1
120455,0,1
120457,0,1
120458,0,1
120459,0,1
120461,0,1
120464,0,1
120465,0,1
120466,0,1
120470,0,1
120471,0,1
120472,0,1
120478,0,1
120479,0,1
120481,0,1
120485,0,1
120487,0,1
120488,0,1
120493,0,1
120494,0,1
120497,0,1
120499,0,1
120501,0,1
120502,0,1
120504,0,1
120506,0,1
120508,0,1
120509,0,1
120513,0,1
120516,0,1
120519,0,1
120520,0,1
120522,0,1
120523,0,1
120527,0,1
120528,0,1
120530,0,1
120536,0,1
120537,0,1
120544,0,1
120547,0,1
120548,0,1
120549,0,1
120551,0,1
120552,0,1
120553,0,1
120554,0,1
120555,0,1
120558,0,1
120561,0,1
120564,0,1
120566,0,1
120568,0,1
120569,0,1
120575,0,1
120577,0,1
120583,0,1
120588,0,1
120589,0,1
120593,0,1
120603,0,1
120607,0,1
120608,0,1
120610,0,1
120615,0,1
120616,0,1
120617,0,1
120622,0,1
120623,0,1
120624,0,1
120627,0,1
120628,0,1
120630,0,1
120632,0,1
120633,0,1
120634,0,1
120635,0,1
120636,0,1
120638,0,1
120639,0,1
120641,0,1
120643,0,1
120644,0,1
120645,0,1
120650,0,1
120651,0,1
120654,0,1
120656,0,1
120659,0,1
120663,0,1
120664,0,1
120665,0,1
120666,0,1
120672,0,1
120674,0,1
120675,0,1
120677,0,1
120679,0,1
120680,0,1
120683,0,1
120688,0,1
120690,0,1
120693,0,1
120694,0,1
120696,0,1
120698,0,1
120699,0,1
120702,0,1
120703,0,1
120706,0,1
120708,0,1
120709,0,1
120710,0,1
120711,0,1
120713,0,1
120715,0,1
120716,0,1
120717,0,1
120718,0,1
120723,0,1
120725,0,1
120731,0,1
120737,0,1
120738,0,1
120739,0,1
120740,0,1
120741,0,1
120745,0,1
120746,0,1
120748,0,1
120749,0,1
120751,0,1
120757,0,1
120758,0,1
120761,0,1
120763,0,1
120764,0,1
120766,0,1
120767,0,1
120774,0,1
120775,0,1
120786,0,1
120791,0,1
120793,0,1
120794,0,1
120795,0,1
120797,0,1
120802,0,1
120803,0,1
120804,0,1
120810,0,1
120811,0,1
120814,0,1
120816,0,1
120817,0,1
120822,0,1
120826,0,1
120827,0,1
120829,0,1
120831,0,1
120832,0,1
120833,0,1
120835,0,1
120837,0,1
120839,0,1
120840,0,1
120842,0,1
120845,0,1
120846,0,1
120847,0,1
120850,0,1
120851,0,1
120852,0,1
120853,0,1
120854,0,1
120855,0,1
120857,0,1
120858,0,1
120859,0,1
120860,0,1
120868,0,1
120869,0,1
120875,0,1
120876,0,1
120877,0,1
120880,0,1
120881,0,1
120883,0,1
120886,0,1
120891,0,1
120895,0,1
120896,0,1
120897,0,1
120899,0,1
120900,0,1
120901,0,1
120903,0,1
120904,0,1
120905,0,1
120907,0,1
120908,0,1
120913,0,1
120914,0,1
120915,0,1
120921,0,1
120922,0,1
120926,0,1
120927,0,1
120928,0,1
120929,0,1
120931,0,1
120941,0,1
120942,0,1
120945,0,1
120946,0,1
120949,0,1
120950,0,1
120953,0,1
120957,0,1
120961,0,1
120964,0,1
120965,0,1
120967,0,1
120968,0,1
120970,0,1
120971,0,1
120974,0,1
120979,0,1
120980,0,1
120981,0,1
120983,0,1
120985,0,1
120986,0,1
120989,0,1
120990,0,1
120991,0,1
120997,0,1
120998,0,1
121002,0,1
121003,0,1
121008,0,1
121012,0,1
121016,0,1
121017,0,1
121018,0,1
121020,0,1
121021,0,1
121022,0,1
121023,0,1
121026,0,1
121034,0,1
121035,0,1
121037,0,1
121040,0,1
121041,0,1
121045,0,1
121046,0,1
121047,0,1
121051,0,1
121054,0,1
121055,0,1
121056,0,1
121058,0,1
121060,0,1
121061,0,1
121062,0,1
121063,0,1
121067,0,1
121068,0,1
121070,0,1
121071,0,1
121072,0,1
121074,0,1
121076,0,1
121079,0,1
121082,0,1
121083,0,1
121090,0,1
121091,0,1
121093,0,1
121094,0,1
121095,0,1
121099,0,1
121100,0,1
121101,0,1
121102,0,1
121107,0,1
121108,0,1
121109,0,1
121112,0,1
121115,0,1
121118,0,1
121119,0,1
121123,0,1
121124,0,1
121126,0,1
121128,0,1
121130,0,1
121131,0,1
121134,0,1
121135,0,1
121137,0,1
121138,0,1
121139,0,1
121140,0,1
121141,0,1
121144,0,1
121145,0,1
121148,0,1
121149,0,1
121150,0,1
121153,0,1
121154,0,1
121158,0,1
121159,0,1
121160,0,1
121168,0,1
121169,0,1
121171,0,1
121172,0,1
121173,0,1
121175,0,1
121176,0,1
121180,0,1
121183,0,1
121185,0,1
121189,0,1
121191,0,1
121195,0,1
121200,0,1
121201,0,1
121202,0,1
121205,0,1
121206,0,1
121208,0,1
121212,0,1
121213,0,1
121216,0,1
121218,0,1
121220,0,1
121224,0,1
121229,0,1
121230,0,1
121231,0,1
121233,0,1
121235,0,1
121237,0,1
121238,0,1
121240,0,1
121243,0,1
121245,0,1
121246,0,1
121248,0,1
121254,0,1
121256,0,1
121257,0,1
121258,0,1
121259,0,1
121260,0,1
121263,0,1
121264,0,1
121265,0,1
121268,0,1
121270,0,1
121272,0,1
121275,0,1
121277,0,1
121280,0,1
121281,0,1
121284,0,1
121287,0,1
121288,0,1
121295,0,1
121296,0,1
121297,0,1
121299,0,1
121300,0,1
121303,0,1
121306,0,1
121311,0,1
121312,0,1
121313,0,1
121314,0,1
121316,0,1
121317,0,1
121318,0,1
121319,0,1
121320,0,1
121327,0,1
121329,0,1
121333,0,1
121335,0,1
121336,0,1
121339,0,1
121343,0,1
121345,0,1
121346,0,1
121348,0,1
121351,0,1
121352,0,1
121353,0,1
121355,0,1
121357,0,1
121358,0,1
121359,0,1
121361,0,1
121364,0,1
121365,0,1
121367,0,1
121370,0,1
121371,0,1
121374,0,1
121377,0,1
121380,0,1
121384,0,1
121386,0,1
121387,0,1
121388,0,1
121390,0,1
121391,0,1
121392,0,1
121394,0,1
121398,0,1
121400,0,1
121403,0,1
121409,0,1
121410,0,1
121412,0,1
121414,0,1
121416,0,1
121421,0,1
121425,0,1
121427,0,1
121428,0,1
121430,0,1
121434,0,1
121435,0,1
121436,0,1
121437,0,1
121438,0,1
121441,0,1
121442,0,1
121443,0,1
121444,0,1
121445,0,1
121450,0,1
121453,0,1
121454,0,1
121455,0,1
121456,0,1
121457,0,1
121458,0,1
121461,0,1
121462,0,1
121464,0,1
121466,0,1
121468,0,1
121469,0,1
121476,0,1
121479,0,1
121483,0,1
121484,0,1
121485,0,1
121488,0,1
121489,0,1
121490,0,1
121492,0,1
121493,0,1
121494,0,1
121495,0,1
121498,0,1
121499,0,1
121500,0,1
121502,0,1
121505,0,1
121508,0,1
121515,0,1
121529,0,1
121534,0,1
121535,0,1
121538,0,1
121540,0,1
121541,0,1
121542,0,1
121543,0,1
121545,0,1
121546,0,1
121547,0,1
121550,0,1
121552,0,1
121556,0,1
121557,0,1
121558,0,1
121560,0,1
121561,0,1
121563,0,1
121564,0,1
121565,0,1
121566,0,1
121572,0,1
121573,0,1
121578,0,1
121579,0,1
121582,0,1
121583,0,1
121586,0,1
121587,0,1
121588,0,1
121589,0,1
121591,0,1
121592,0,1
121593,0,1
121594,0,1
121595,0,1
121596,0,1
121597,0,1
121598,0,1
121600,0,1
121601,0,1
121604,0,1
121605,0,1
121607,0,1
121608,0,1
121611,0,1
121612,0,1
121613,0,1
121614,0,1
121616,0,1
121617,0,1
121618,0,1
121619,0,1
121620,0,1
121621,0,1
121623,0,1
121624,0,1
121625,0,1
121626,0,1
121631,0,1
121632,0,1
121636,0,1
121638,0,1
121640,0,1
121646,0,1
121647,0,1
121650,0,1
121652,0,1
121653,0,1
121654,0,1
121659,0,1
121662,0,1
121663,0,1
121664,0,1
121665,0,1
121667,0,1
121668,0,1
121671,0,1
121673,0,1
121675,0,1
121680,0,1
121681,0,1
121684,0,1
121685,0,1
121686,0,1
121688,0,1
121689,0,1
121690,0,1
121695,0,1
121697,0,1
121698,0,1
121700,0,1
121701,0,1
121703,0,1
121708,0,1
121709,0,1
121712,0,1
121713,0,1
121715,0,1
121716,0,1
121719,0,1
121724,0,1
121726,0,1
121727,0,1
121729,0,1
121731,0,1
121733,0,1
121734,0,1
121735,0,1
121736,0,1
121739,0,1
121743,0,1
121746,0,1
121749,0,1
121750,0,1
121751,0,1
121758,0,1
121759,0,1
121762,0,1
121763,0,1
121765,0,1
121769,0,1
121773,0,1
121776,0,1
121777,0,1
121781,0,1
121782,0,1
121783,0,1
121786,0,1
121787,0,1
121790,0,1
121791,0,1
121792,0,1
121793,0,1
121794,0,1
121796,0,1
121799,0,1
121801,0,1
121802,0,1
121803,0,1
121805,0,1
121806,0,1
121807,0,1
121808,0,1
121810,0,1
121812,0,1
121813,0,1
121814,0,1
121815,0,1
121816,0,1
121817,0,1
121818,0,1
121820,0,1
121821,0,1
121822,0,1
121824,0,1
121825,0,1
121826,0,1
121827,0,1
121829,0,1
121832,0,1
121833,0,1
121835,0,1
121837,0,1
121839,0,1
121840,0,1
121841,0,1
121843,0,1
121845,0,1
121847,0,1
121848,0,1
121849,0,1
121852,0,1
121853,0,1
121854,0,1
121855,0,1
121856,0,1
121857,0,1
121858,0,1
121859,0,1
121860,0,1
121863,0,1
121864,0,1
121865,0,1
121866,0,1
121867,0,1
121871,0,1
121872,0,1
121876,0,1
121877,0,1
121878,0,1
121880,0,1
121884,0,1
121886,0,1
121891,0,1
121895,0,1
121899,0,1
121900,0,1
121910,0,1
121912,0,1
121913,0,1
121914,0,1
121915,0,1
121919,0,1
121921,0,1
121923,0,1
121936,0,1
121939,0,1
121940,0,1
121942,0,1
121945,0,1
121947,0,1
121948,0,1
121949,0,1
121950,0,1
121953,0,1
121954,0,1
121955,0,1
121956,0,1
121957,0,1
121958,0,1
121961,0,1
121962,0,1
121963,0,1
121966,0,1
121968,0,1
121969,0,1
121970,0,1
121971,0,1
121974,0,1
121977,0,1
121983,0,1
121985,0,1
121986,0,1
121988,0,1
121992,0,1
121994,0,1
121995,0,1
121997,0,1
121999,0,1
122000,0,1
122003,0,1
122005,0,1
122006,0,1
122007,0,1
122009,0,1
122013,0,1
122014,0,1
122015,0,1
122021,0,1
122025,0,1
122026,0,1
122027,0,1
122028,0,1
122034,0,1
122040,0,1
122043,0,1
122045,0,1
122048,0,1
122050,0,1
122051,0,1
122053,0,1
122054,0,1
122061,0,1
122063,0,1
122066,0,1
122069,0,1
122070,0,1
122071,0,1
122072,0,1
122075,0,1
122077,0,1
122078,0,1
122081,0,1
122082,0,1
122083,0,1
122084,0,1
122085,0,1
122089,0,1
122093,0,1
122094,0,1
122098,0,1
122100,0,1
122106,0,1
122108,0,1
122109,0,1
122111,0,1
122112,0,1
122113,0,1
122115,0,1
122117,0,1
122119,0,1
122120,0,1
122123,0,1
122126,0,1
122127,0,1
122129,0,1
122131,0,1
122132,0,1
122139,0,1
122140,0,1
122142,0,1
122147,0,1
122151,0,1
122158,0,1
122159,0,1
122161,0,1
122164,0,1
122165,0,1
122166,0,1
122167,0,1
122168,0,1
122169,0,1
122171,0,1
122173,0,1
122174,0,1
122178,0,1
122179,0,1
122186,0,1
122187,0,1
122189,0,1
122192,0,1
122194,0,1
122195,0,1
122196,0,1
122198,0,1
122199,0,1
122200,0,1
122201,0,1
122204,0,1
122207,0,1
122211,0,1
122212,0,1
122213,0,1
122214,0,1
122215,0,1
122217,0,1
122218,0,1
122222,0,1
122224,0,1
122226,0,1
122228,0,1
122230,0,1
122234,0,1
122237,0,1
122238,0,1
122240,0,1
122241,0,1
122242,0,1
122243,0,1
122244,0,1
122245,0,1
122246,0,1
122248,0,1
122250,0,1
122252,0,1
122264,0,1
122267,0,1
122268,0,1
122272,0,1
122273,0,1
122275,0,1
122276,0,1
122278,0,1
122279,0,1
122280,0,1
122284,0,1
122285,0,1
122287,0,1
122288,0,1
122289,0,1
122290,0,1
122291,0,1
122292,0,1
122293,0,1
122295,0,1
122296,0,1
122298,0,1
122299,0,1
122300,0,1
122305,0,1
122306,0,1
122307,0,1
122308,0,1
122309,0,1
122310,0,1
122311,0,1
122312,0,1
122313,0,1
122315,0,1
122317,0,1
122318,0,1
122320,0,1
122321,0,1
122322,0,1
122323,0,1
122324,0,1
122325,0,1
122327,0,1
122328,0,1
122329,0,1
122330,0,1
122331,0,1
122333,0,1
122334,0,1
122335,0,1
122337,0,1
122340,0,1
122342,0,1
122345,0,1
122353,0,1
122355,0,1
122357,0,1
122359,0,1
122361,0,1
122362,0,1
122365,0,1
122368,0,1
122369,0,1
122373,0,1
122374,0,1
122377,0,1
122378,0,1
122380,0,1
122381,0,1
122383,0,1
122385,0,1
122387,0,1
122389,0,1
122390,0,1
122391,0,1
122392,0,1
122393,0,1
122397,0,1
122398,0,1
122400,0,1
122401,0,1
122406,0,1
122407,0,1
122409,0,1
122411,0,1
122418,0,1
122425,0,1
122433,0,1
122434,0,1
122435,0,1
122437,0,1
122439,0,1
122443,0,1
122445,0,1
122446,0,1
122449,0,1
122457,0,1
122458,0,1
122459,0,1
122460,0,1
122464,0,1
122465,0,1
122477,0,1
122489,0,1
122495,0,1
122496,0,1
122499,0,1
122501,0,1
122504,0,1
122506,0,1
122507,0,1
122509,0,1
122511,0,1
122512,0,1
122515,0,1
122518,0,1
122519,0,1
122520,0,1
122522,0,1
122526,0,1
122530,0,1
122531,0,1
122534,0,1
122535,0,1
122537,0,1
122540,0,1
122541,0,1
122548,0,1
122549,0,1
122551,0,1
122554,0,1
122556,0,1
122557,0,1
122565,0,1
122566,0,1
122567,0,1
122568,0,1
122579,0,1
122591,0,1
122595,0,1
122597,0,1
122603,0,1
122611,0,1
122612,0,1
122614,0,1
122615,0,1
122616,0,1
122617,0,1
122621,0,1
122623,0,1
122625,0,1
122626,0,1
122628,0,1
122629,0,1
122632,0,1
122633,0,1
122634,0,1
122635,0,1
122639,0,1
122640,0,1
122643,0,1
122644,0,1
122647,0,1
122652,0,1
122657,0,1
122658,0,1
122659,0,1
122660,0,1
122662,0,1
122663,0,1
122665,0,1
122666,0,1
122667,0,1
122668,0,1
122669,0,1
122674,0,1
122676,0,1
122680,0,1
122681,0,1
122682,0,1
122683,0,1
122684,0,1
122687,0,1
122688,0,1
122689,0,1
122690,0,1
122691,0,1
122692,0,1
122694,0,1
122695,0,1
122696,0,1
122697,0,1
122698,0,1
122699,0,1
122703,0,1
122704,0,1
122705,0,1
122707,0,1
122708,0,1
122709,0,1
122710,0,1
122715,0,1
122717,0,1
122718,0,1
122724,0,1
122725,0,1
122728,0,1
122729,0,1
122732,0,1
122734,0,1
122735,0,1
122736,0,1
122737,0,1
122742,0,1
122745,0,1
122746,0,1
122749,0,1
122750,0,1
122752,0,1
122759,0,1
122763,0,1
122764,0,1
122765,0,1
122766,0,1
122768,0,1
122769,0,1
122770,0,1
122773,0,1
122774,0,1
122775,0,1
122776,0,1
122777,0,1
122778,0,1
122779,0,1
122784,0,1
122789,0,1
122792,0,1
122794,0,1
122795,0,1
122796,0,1
122797,0,1
122798,0,1
122800,0,1
122801,0,1
122804,0,1
122805,0,1
122806,0,1
122808,0,1
122810,0,1
122813,0,1
122815,0,1
122818,0,1
122819,0,1
122823,0,1
122824,0,1
122826,0,1
122835,0,1
122838,0,1
122843,0,1
122845,0,1
122848,0,1
122850,0,1
122855,0,1
122857,0,1
122858,0,1
122864,0,1
122865,0,1
122867,0,1
122870,0,1
122871,0,1
122872,0,1
122873,0,1
122876,0,1
122878,0,1
122880,0,1
122882,0,1
122883,0,1
122885,0,1
122890,0,1
122891,0,1
122894,0,1
122895,0,1
122896,0,1
122897,0,1
122899,0,1
122901,0,1
122909,0,1
122920,0,1
122921,0,1
122923,0,1
122924,0,1
122927,0,1
122928,0,1
122929,0,1
122930,0,1
122934,0,1
122935,0,1
122936,0,1
122941,0,1
122942,0,1
122945,0,1
122949,0,1
122950,0,1
122952,0,1
122959,0,1
122961,0,1
122962,0,1
122963,0,1
122965,0,1
122969,0,1
122970,0,1
122971,0,1
122974,0,1
122975,0,1
122976,0,1
122977,0,1
122978,0,1
122979,0,1
122981,0,1
122985,0,1
122987,0,1
122989,0,1
122990,0,1
122992,0,1
122993,0,1
122995,0,1
122996,0,1
122999,0,1
123000,0,1
123002,0,1
123003,0,1
123005,0,1
123006,0,1
123007,0,1
123008,0,1
123009,0,1
123010,0,1
123011,0,1
123015,0,1
123016,0,1
123017,0,1
123019,0,1
123020,0,1
123024,0,1
123027,0,1
123029,0,1
123031,0,1
123032,0,1
123033,0,1
123035,0,1
123036,0,1
123037,0,1
123038,0,1
123040,0,1
123041,0,1
123044,0,1
123046,0,1
123047,0,1
123048,0,1
123051,0,1
123052,0,1
123053,0,1
123054,0,1
123058,0,1
123059,0,1
123060,0,1
123061,0,1
123063,0,1
123065,0,1
123067,0,1
123069,0,1
123070,0,1
123072,0,1
123074,0,1
123076,0,1
123077,0,1
123079,0,1
123081,0,1
123082,0,1
123084,0,1
123091,0,1
123092,0,1
123093,0,1
123096,0,1
123097,0,1
123098,0,1
123099,0,1
123100,0,1
123103,0,1
123104,0,1
123107,0,1
123108,0,1
123110,0,1
123112,0,1
123113,0,1
123114,0,1
123115,0,1
123116,0,1
123117,0,1
123119,0,1
123122,0,1
123123,0,1
123127,0,1
123129,0,1
123130,0,1
123131,0,1
123132,0,1
123133,0,1
123135,0,1
123136,0,1
123139,0,1
123140,0,1
123142,0,1
123143,0,1
123144,0,1
123145,0,1
123147,0,1
123149,0,1
123150,0,1
123151,0,1
123152,0,1
123153,0,1
123154,0,1
123156,0,1
123158,0,1
123160,0,1
123162,0,1
123164,0,1
123170,0,1
123172,0,1
123173,0,1
123177,0,1
123178,0,1
123179,0,1
123180,0,1
123182,0,1
123184,0,1
123185,0,1
123186,0,1
123189,0,1
123190,0,1
123192,0,1
123194,0,1
123197,0,1
123198,0,1
123199,0,1
123201,0,1
123202,0,1
123203,0,1
123204,0,1
123206,0,1
123207,0,1
123211,0,1
123212,0,1
123214,0,1
123215,0,1
123216,0,1
123217,0,1
123221,0,1
123224,0,1
123225,0,1
123226,0,1
123227,0,1
123228,0,1
123230,0,1
123231,0,1
123232,0,1
123235,0,1
123244,0,1
123245,0,1
123247,0,1
123248,0,1
123249,0,1
123258,0,1
123259,0,1
123260,0,1
123263,0,1
123266,0,1
123268,0,1
123270,0,1
123271,0,1
123275,0,1
123278,0,1
123281,0,1
123292,0,1
123293,0,1
123295,0,1
123296,0,1
123297,0,1
123298,0,1
123300,0,1
123301,0,1
123303,0,1
123306,0,1
123307,0,1
123316,0,1
123317,0,1
123320,0,1
123321,0,1
123327,0,1
123330,0,1
123331,0,1
123332,0,1
123336,0,1
123337,0,1
123339,0,1
123341,0,1
123342,0,1
123344,0,1
123346,0,1
123347,0,1
123355,0,1
123359,0,1
123360,0,1
123361,0,1
123364,0,1
123365,0,1
123366,0,1
123367,0,1
123368,0,1
123369,0,1
123374,0,1
123375,0,1
123376,0,1
123377,0,1
123378,0,1
123379,0,1
123383,0,1
123385,0,1
123388,0,1
123390,0,1
123392,0,1
123393,0,1
123394,0,1
123398,0,1
123399,0,1
123400,0,1
123401,0,1
123404,0,1
123405,0,1
123407,0,1
123411,0,1
123415,0,1
123418,0,1
123422,0,1
123423,0,1
123432,0,1
123433,0,1
123435,0,1
123438,0,1
123439,0,1
123443,0,1
123444,0,1
123445,0,1
123447,0,1
123449,0,1
123450,0,1
123453,0,1
123454,0,1
123455,0,1
123458,0,1
123459,0,1
123460,0,1
123461,0,1
123462,0,1
123464,0,1
123468,0,1
123470,0,1
123472,0,1
